,P1_Phycella_cyrtanthoides_P001_WA1,P1_Phycella_cyrtanthoides_P001_WB1,P1_Phycella_cyrtanthoides_P001_WC1,P2_Phycella_cyrtanthoides_P001_WD1,P2_Phycella_cyrtanthoides_P001_WE1,P2_Phycella_cyrtanthoides_P001_WF1,P3_Phycella_cyrtanthoides_P001_WG1,P3_Phycella_cyrtanthoides_P001_WH1,P3_Phycella_cyrtanthoides_P001_WA2,P4_Phycella_cyrtanthoides_P001_WB2,P4_Phycella_cyrtanthoides_P001_WC2,P4_Phycella_cyrtanthoides_P001_WD2,P5_Phycella_cyrtanthoides_P001_WG2,P5_Phycella_cyrtanthoides_P001_WH2,P6_Phycella_scarlatina_P001_WA3,P6_Phycella_scarlatina_P001_WB3,P8_Phycella_amoena_P001_WA4,P8_Phycella_amoena_P001_WB4,P8_Phycella_amoena_P001_WC4,P9_Phycella_amoena_P001_WD4,P9_Phycella_amoena_P001_WE4,P9_Phycella_amoena_P001_WF4,P10_Phycella_amoena_P001_WG4,P10_Phycella_amoena_P001_WH4,P10_Phycella_amoena_P001_WA5,P11_Phycella_ornata_P001_WB5,P11_Phycella_ornata_P001_WC5,P11_Phycella_ornata_P001_WD5,P12_Phycella_ornata_P001_WE5,P12_Phycella_ornata_P001_WF5,P12_Phycella_ornata_P001_WG5,P13_Phycella_lutea_P001_WH5,P13_Phycella_lutea_P001_WA6,P14_Phycella_ornata_P001_WB6,P14_Phycella_ornata_P001_WC6,P14_Phycella_ornata_P001_WD6,P14_Phycella_ornata_P001_WE6,P15_Phycella_angustifolia_P001_WF6,P15_Phycella_angustifolia_P001_WG6,P15_Phycella_angustifolia_P001_WH6,P15_Phycella_angustifolia_P001_WA7,P17_Phycella_arzae_P001_WE7,P17_Phycella_arzae_P001_WF7,P17_Phycella_arzae_P001_WG7,P18_Phycella_davidii_P001_WH7,P18_Phycella_davidii_P001_WA8,P18_Phycella_davidii_P001_WB8,P18_Phycella_davidii_P001_WC8,P19_Phycella_arzae_P001_WE8,P19_Phycella_arzae_P001_WF8,P19_Phycella_arzae_P001_WG8,P20_Phycella_quilapilun_P001_WH8,P20_Phycella_quilapilun_P001_WA9,P20_Phycella_quilapilun_P001_WB9,P20_Phycella_quilapilun_P001_WC9,P21_Phycella_cyrtanthoides_P002_WA01,P21_Phycella_cyrtanthoides_P002_WB01,P22_Phycella_cyrtanthoides_P002_WD01,P23_Phycella_cyrtanthoides_P002_WF01,P23_Phycella_cyrtanthoides_P002_WG01,P24_Phycella_cyrtanthoides_P002_WH01,P24_Phycella_cyrtanthoides_P002_WA02,P25_Phycella_cyrtanthoides_P002_WC02,P25_Phycella_cyrtanthoides_P002_WD02,P26_Phycella_cyrtanthoides_P002_WE02,P26_Phycella_cyrtanthoides_P002_WF02,P27_Phycella_cyrtanthoides_P002_WH02,P27_Phycella_cyrtanthoides_P002_WA03,P28_Phycella_chilensis_P002_WC03,P30_Phycella_cyrtanthoides_P002_WG03,P30_Phycella_cyrtanthoides_P002_WH03,P30_Phycella_cyrtanthoides_P002_WA04,P31_Phycella_angustifolia_P002_WB04,P31_Phycella_angustifolia_P002_WC04,P32_Phycella_arzae_P002_WE04,P33_Phycella_ornata_P002_WG04,P33_Phycella_ornata_P002_WH04,P33_Phycella_ornata_P002_WA05,P34_Phycella_scarlatina_P002_WB05,P34_Phycella_scarlatina_P002_WC05,P35_Phycella_lutea_P002_WE05,P35_Phycella_lutea_P002_WF05,P36_Phycella_australis_P002_WH05,P36_Phycella_australis_P002_WA06,P36_Phycella_australis_P002_WB06,P38_Phycella_chilensis_P002_WE06,P38_Phycella_chilensis_P002_WF06,P39_Phycella_australis_P002_WG06,P39_Phycella_australis_P002_WH06,P40_Phycella_australis_P002_WB07,P40_Phycella_australis_P002_WC07,P41_Phycella_chilensis_P002_WE07,P41_Phycella_chilensis_P002_WF07,P41_Phycella_chilensis_P002_WG07,P43_Phycella_chilensis_P002_WB08,P43_Phycella_chilensis_P002_WC08,P45_Phycella_fulgens_P002_WG08,P45_Phycella_fulgens_P002_WH08,P46_Phycella_maulensis_P002_WB09,P46_Phycella_maulensis_P002_WC09,P46_Phycella_maulensis_P002_WD09
P33_Phycella_ornata_P002_WA05,0.7047489870156392,0.7114659903405329,0.7122547077851415,0.9041180786952601,0.9151580098222982,0.8424009005941732,0.7407488205657697,0.7565266718238941,0.7937307136276084,0.7747937329673691,0.6863154583106803,0.7074109239698769,0.7624930685189483,0.7672850042576725,0.7780901996008553,0.8127835546229707,0.485399897692227,0.43329505372003474,0.48260888862708573,0.3817552330133612,0.41308779557316333,0.39032537039541076,0.36656121446439077,0.4272723888158012,0.4388068602805092,0.2639536342184246,0.30847753279415835,0.3052498037346429,0.27389571805681334,0.3385619049861333,0.2919402535126496,0.42354402300746297,0.43086930003296087,0.15909478758295115,0.18417580659590282,0.14477918531550898,0.1898147650022603,0.8378566193743011,0.8332019797035757,0.8514419561027144,0.8514419561027144,0.2921733934539147,0.3182544111876563,0.2995304099536895,0.4557803852286356,0.45458862853444876,0.472747064276621,0.4698294041528711,0.2847384974979868,0.31637267397025004,0.2641212090666107,0.286864659323314,0.36076855236206007,0.3081684487230794,0.2990517842514915,0.726902105913459,0.7410351953362715,0.8138257697634866,0.8351424841407675,0.7865501951861591,0.8519693688737964,0.8564660275482592,0.7523209328415428,0.7519743839226087,0.827676566830011,0.8233485153476239,0.7432951574409401,0.7426200110521297,0.4768688113710724,0.8332387843848472,0.8313287735437797,0.8400467373225238,0.7701658977975361,0.8303092979777306,0.4001348138955646,0.21816363079610976,0.19245570159874267,0.0,0.773706176977369,0.7994422840098689,0.42834995896397104,0.4364885425979535,0.7529459486754995,0.788702181464582,0.7508157627230616,0.6667633914061729,0.5403919666387578,0.7171034012900088,0.7165094487144874,0.7754568056143845,0.8216562764063278,0.6006531682817207,0.5623645529330227,0.5440249816368915,0.5788883856489642,0.5103157114038608,0.5918930625926183,0.5831272280062434,0.6940299686699823,0.7169621314928467,0.6929047802899095
P34_Phycella_scarlatina_P002_WB05,0.7112060108138787,0.6821465762613956,0.649626400416145,0.7910093968441904,0.768155380627139,0.7072556513458155,0.7466866739672279,0.674196369320131,0.6555735904796257,0.7455652852590781,0.619556570424566,0.6713749734440598,0.6734909037535697,0.7428915571092247,0.5975704068967146,0.6000527216029662,0.7887884029984977,0.7654317536951947,0.8024730762543046,0.7527761944125053,0.7757794059998272,0.7501364005680111,0.7686408748604978,0.7969445866090223,0.7881408997966378,0.7849514715695182,0.754420441825255,0.7209668040801102,0.7535815150748328,0.7414863404677015,0.776176242756325,0.7950874677871025,0.8047359976379836,0.7464379727506921,0.7560780780258272,0.7491477274097875,0.7459585149305701,0.6306601543666667,0.6399161236758637,0.6784393219521263,0.6784393219521263,0.7229146595384718,0.689311062602854,0.709213923214341,0.7639490772717992,0.777985219285237,0.7821183226691002,0.7803959458680534,0.7490492597733324,0.7829918316865088,0.7318081588395204,0.7840893844399395,0.7830297491849668,0.7596519769206977,0.7698024966776265,0.7036140674913183,0.6712496927825341,0.7343469762022843,0.7298356267215005,0.6458808671077911,0.7083401295612467,0.665828558622839,0.6460174154526519,0.6029525252626904,0.6608924661254957,0.6812184133028605,0.6738528124657794,0.6988065176121632,0.4917409428463977,0.6324181030565539,0.7113717266886729,0.6973748165539136,0.630082091462981,0.6662809240769005,0.7566423415097798,0.7728197950156361,0.8012237068302489,0.773706176977369,0.0,0.05825874492160019,0.7683268318374863,0.735710209601247,0.6631538042330319,0.6654969026542135,0.6560262120901363,0.7959197957063187,0.686348367514913,0.6160296634153674,0.6575612376344535,0.5835278801136251,0.6643054593943971,0.6255344487807559,0.7126948237352244,0.7135507998694861,0.7125794716428215,0.6304722946042727,0.8354488155408786,0.8229500223075905,0.6542375754923753,0.662088567948214,0.6682605286138068
P34_Phycella_scarlatina_P002_WC05,0.709815084451992,0.6889625351010445,0.6622587198713739,0.7963184247350961,0.7669808505757111,0.7134718199962775,0.7437421196180501,0.6630974179157326,0.6605299878258837,0.7449514776583219,0.6263517038387353,0.672026744431258,0.6736410550029456,0.7383875713004544,0.5858528161594438,0.6018898190020813,0.7929572691364333,0.7763926405406889,0.8053432917385532,0.7658126652813062,0.786241662085003,0.767290739679684,0.7854889540743919,0.8066016744281788,0.7986074532981542,0.8025136195258834,0.7672276432671935,0.7357687364085003,0.771637215564759,0.7429735926850799,0.7908671287365217,0.8029914180449206,0.8095821881791854,0.7741482932596213,0.7710666137934186,0.7750972731057493,0.7756817757968748,0.6260475306582316,0.6398613298129142,0.6715805930902128,0.6715805930902128,0.7532124754447246,0.7175618946149515,0.7383747094713533,0.7811003427875268,0.7924553203888975,0.7887937113648966,0.7934121760619038,0.7667453239648243,0.7980362270952652,0.7507240645969642,0.7954479952536657,0.7974441134902416,0.7791420051105842,0.7785198529335953,0.6965887851413354,0.6602719392756796,0.7309136421773565,0.727899838210276,0.631896107714029,0.703282521902062,0.657716834500055,0.6512669445620929,0.583627662238125,0.6533904110667882,0.6715805930902128,0.664100065819778,0.6905299112071248,0.49826874167169055,0.6196334804167112,0.7176464339204986,0.6876028111495757,0.6325685190550435,0.6717324145946092,0.7725013418715979,0.785961103014875,0.8131166575444417,0.7994422840098689,0.05825874492160019,0.0,0.7822650004124099,0.750154785965782,0.664827124485515,0.6702797837344406,0.6543170691585175,0.8361473018239602,0.7092798600537884,0.6469801320737609,0.653590164258684,0.6155206694926196,0.6713302408668983,0.6744934751007652,0.7627907492900197,0.7569327198825915,0.758852750024164,0.6384839945635117,0.8683358167066382,0.8637962491716249,0.634679469342373,0.643197503342462,0.6543568006393918
P35_Phycella_lutea_P002_WE05,0.6715998908011438,0.5780867342103377,0.5751092256368182,0.9414615902239588,0.8531145496496259,0.7834620355837447,0.7028370988725609,0.6108488880316291,0.7858645905366556,0.7647630291549956,0.700694473634084,0.5766346340999544,0.6435092980336131,0.7476232698148269,0.784148736657121,0.71515166273484,0.3955220814574606,0.2789701182203666,0.28930124012439207,0.3813228118232026,0.28222193090400843,0.3685803968161223,0.39163963062548934,0.3601020728787807,0.3678649307862384,0.41538044867023105,0.35377038675438016,0.3680868448579342,0.41678033134535786,0.3770243068152571,0.3628413122497463,0.24045153570082334,0.19137426434263247,0.43969681927198023,0.27698449068087505,0.43027051392851867,0.45003566376377013,0.8390786144442699,0.8319251006387585,0.8726144602026619,0.8726144602026619,0.33765169116042126,0.37680812852749745,0.32877922423916583,0.40263934962140524,0.39636191117430497,0.40827950349104764,0.3031756401496659,0.28162386907424225,0.2754152666327301,0.32147733192846045,0.40158845833314727,0.3132887867669518,0.2981212794295323,0.41747401719540134,0.676712727671274,0.581362166995523,0.8285875923703946,0.8282374971695501,0.7796349585233041,0.7630453963327158,0.7703323214100348,0.7399898717085163,0.6341833786115912,0.7076789820200504,0.7303881877849855,0.7257302475133561,0.7325872149715432,0.49280144198461523,0.7465043215490345,0.7696362229853382,0.7564703280969187,0.7631929579588347,0.8457779894441406,0.4189570278546737,0.36502336592894447,0.4039011432912698,0.42834995896397104,0.7683268318374863,0.7822650004124099,0.0,0.15322593502638454,0.7467425971947497,0.6900044425195886,0.7427716090951763,0.7116164797697404,0.4884059438486768,0.7251794778079641,0.6858046202903143,0.6769387629580362,0.8597707524204927,0.6497585335287837,0.6046848823271895,0.585306323631074,0.6295705319804239,0.5433427885235669,0.6759566547127329,0.6588491807426593,0.5929353068821753,0.6310331940233352,0.6117217847867775
P35_Phycella_lutea_P002_WF05,0.6809912191533427,0.6784994502544883,0.665050190505461,0.9401678965319038,0.9436300965792418,0.8738917856694158,0.7164032142097774,0.7067372336822246,0.7798596375781279,0.777110311917245,0.6882391142014096,0.6720445664198509,0.7429799019667751,0.7609349542865718,0.6613048209855968,0.7964529056902486,0.3847023076618293,0.3626213730915655,0.39293530688217526,0.397633233952096,0.3820763728802189,0.38246470026401846,0.40035869394293616,0.38821588830121806,0.398868368633954,0.4311968832739441,0.3472446899838957,0.3483670481192944,0.40818035290129095,0.3764850401593648,0.38029841080899157,0.35758225218176065,0.3185671992916379,0.45067799939876624,0.37995402718847515,0.42679982535488104,0.4619939618770316,0.7227105002728453,0.8179845762853036,0.7489291539422677,0.7489291539422677,0.3198383324167715,0.3665940884499781,0.3117766579653252,0.37395792857833254,0.27655636087510255,0.2844485445605742,0.3865995310439205,0.29135480066132563,0.28197993861263715,0.31394991910513803,0.41304495076001285,0.38484697439006116,0.3795534453005887,0.4204380701372914,0.6824409105870942,0.6750304166301647,0.8327876465622055,0.8332065805110558,0.7707667080468655,0.860366808607017,0.85662081462756,0.7258388826625257,0.7161338530997802,0.7980310833515389,0.824937600553814,0.7219359613802521,0.739164425169475,0.4854660351767858,0.8281580903327309,0.862212581715671,0.8511452111592581,0.6560122181713743,0.7320174585527413,0.4159551225847653,0.36185781943883544,0.4195309227635556,0.4364885425979535,0.735710209601247,0.750154785965782,0.15322593502638454,0.0,0.7412132124915101,0.7858407791149481,0.7403090497611322,0.6019843102874342,0.5773836853088289,0.6129757327157538,0.6774313038124125,0.7526946718603744,0.8437503658314376,0.6303835477295415,0.4853009503776505,0.47985963757812794,0.5128178610070097,0.4140996927223898,0.6837218053105476,0.6562251139612094,0.48679403763739276,0.5134780747632236,0.6184745882569122
P36_Phycella_australis_P002_WH05,0.6057171902228443,0.6100350083488808,0.6005570767140894,0.7268818362396974,0.7420886703129582,0.6904494339443129,0.6391580628557637,0.588991702832119,0.588247857883078,0.5916423071729117,0.5772429286908844,0.5989743697932005,0.5523254585960546,0.5922897425677963,0.6397626467252236,0.6356435437050769,0.7725443187729917,0.7621775087152038,0.7874209025312213,0.6195399620119814,0.7656728303007836,0.6222120870999579,0.6483835821967303,0.7680304951630235,0.7452979489842135,0.6522358596734146,0.646176566063773,0.7185952482540874,0.7514932897148185,0.621638742555918,0.7509807349231059,0.7372062754353788,0.7605772704295812,0.7084798885213626,0.7427274027798285,0.746151655710452,0.7001896965206172,0.6420987520546315,0.6394551860991906,0.7126804081451347,0.7126804081451347,0.7378725556920009,0.6868002811489964,0.6135938674911541,0.773285784489286,0.7912903564226066,0.7964994425788834,0.7952299868998582,0.7249342583873766,0.663617815019748,0.627778725831619,0.7616272929802734,0.7954946904037485,0.7766651715789183,0.7486426685816405,0.3632617198004284,0.6262303168342132,0.6073981275068464,0.6156591297849143,0.5776190979400545,0.6309980911444565,0.6582892760629823,0.6127462128303445,0.6029376337423604,0.6208193248741775,0.6050748731920153,0.5850995493994392,0.5552330281726517,0.6087175120135356,0.652639008433611,0.6740202710449108,0.6262424607869888,0.6583957736460073,0.6644267077276536,0.7296044608988708,0.7678636617150019,0.770268016323691,0.7529459486754995,0.6631538042330319,0.664827124485515,0.7467425971947497,0.7412132124915101,0.0,0.5684631645179854,0.5438101238053593,0.8109549702719594,0.6963625115346047,0.5991909780211945,0.5952166672052904,0.6238092823463726,0.6879457035575515,0.7973100808840714,0.7605351438468771,0.7077580183867774,0.7530974187710386,0.6900687986586684,0.7769522693739834,0.7932553913174056,0.6814213265846436,0.6909879840760748,0.6416691585354355
P36_Phycella_australis_P002_WA06,0.6596309470921976,0.37777008287900193,0.39042533759527553,0.6788954474223049,0.20419567966358734,0.16232824172956717,0.6815358723141981,0.37744331447046603,0.5452003474951171,0.6270066373440086,0.6034954881013989,0.15171584311779698,0.08040448890258547,0.63731226641117,0.6484430700625938,0.11619812896702562,0.8255313192559658,0.712229033604618,0.7396586277705565,0.7673180386015096,0.7146478969178369,0.767539309330081,0.7975449074544413,0.8222891484306659,0.7966323944200876,0.7904185814513265,0.7965457653824888,0.7671585642938966,0.7975747886725381,0.7748550924951473,0.8011756602905749,0.6948357097738641,0.7189892316764895,0.7501618946240074,0.6925108787876982,0.7900625844080404,0.7359153797915745,0.6140574951679021,0.6005473193381633,0.6692612122606296,0.6692612122606296,0.7700192334646632,0.7188164666363233,0.7480547704314287,0.8156598696590025,0.8331432678221609,0.8413235952673772,0.7326908945810684,0.7738515384831166,0.8162634438070828,0.7745090686775666,0.8158579535593047,0.7431422442466173,0.7226979589340167,0.8005387265651355,0.6594045290997763,0.41366565232169683,0.6155180153765002,0.590818927581395,0.570087449514712,0.09410831778735458,0.11954374728188699,0.5804235528509811,0.12005560467440998,0.07603797169331904,0.07898875203804463,0.61194330725219,0.6129711545359963,0.6129440114491194,0.1425812502363873,0.13636673579336475,0.10560111821711239,0.6228322002592264,0.6232184887209228,0.7782980583721565,0.8184613066700762,0.8252759776999361,0.788702181464582,0.6654969026542135,0.6702797837344406,0.6900044425195886,0.7858407791149481,0.5684631645179854,0.0,0.5701792551465835,0.7680659539101611,0.5589401901409782,0.604670837643224,0.641410949445971,0.10301980808084049,0.6718676905285614,0.7567307315349161,0.7448813733445717,0.6814598544567909,0.7258793358997009,0.6695583851959623,0.7715658712333342,0.7625418879468524,0.7264663142743298,0.7296057962425139,0.6864319307767768
P36_Phycella_australis_P002_WB06,0.6046268904272152,0.5953775334581927,0.6020101139896696,0.224613707894947,0.738618965675651,0.6859365838156787,0.63814084424536,0.578444229230374,0.32257698013387254,0.6021776889118058,0.5645263647625494,0.5981344023855995,0.5639776003553791,0.352489882016809,0.62791925318913,0.6205652890067483,0.673812573940368,0.7625864948932262,0.7858377757317023,0.7167429813391286,0.764040595038441,0.7225705383978854,0.7529217050420824,0.7701338927163959,0.6450803671599581,0.7509563014402867,0.7471833257161544,0.6190576173373374,0.6549441208187846,0.7204319513109622,0.6549200672173707,0.7448012295460746,0.7630948524479593,0.6163323622240491,0.745278199521682,0.7518526747989922,0.6100548920590068,0.6314928757929755,0.6257435970080516,0.6947397502207628,0.6947397502207628,0.6409843091383464,0.5927934905899532,0.7172092933417423,0.7757095783500478,0.7906813377620436,0.792742642645115,0.7918562966037879,0.7272261747849786,0.7665556026047406,0.7311326214984264,0.6647377830440508,0.7972430419167819,0.7780425663867718,0.6519865516017778,0.6171996516580387,0.6176044424794875,0.6147141972944745,0.11305851100126116,0.5714057916662334,0.6292782322363708,0.6529801016152335,0.08168019377495826,0.5901894916116043,0.6006637362693399,0.6037830402200883,0.06235150499786546,0.30703546752123756,0.6094202828219771,0.6462586886913366,0.6684517493428238,0.6262910249206517,0.6377518865087556,0.6534503643272627,0.6129406016133507,0.7678293209535461,0.774220978272113,0.7508157627230616,0.6560262120901363,0.6543170691585175,0.7427716090951763,0.7403090497611322,0.5438101238053593,0.5701792551465835,0.0,0.8135374279664546,0.6878233138441939,0.6004808220002227,0.5977901249964962,0.6245647569155253,0.6883530949046794,0.7914673439223072,0.7626331956174215,0.7052936345769089,0.7534726740160633,0.6674967575407185,0.7907458824767624,0.7955569391279282,0.6702261181029987,0.6811337990136593,0.6328688402115037
P38_Phycella_chilensis_P002_WE06,0.7474966110063938,0.7034055894434786,0.7078797651618114,0.7746120284122932,0.7890908243152501,0.7542215227738112,0.7715900038400263,0.7412405399320058,0.6568682514600617,0.7323995780038786,0.760735125700248,0.8600433576897032,0.8042518693693055,0.7444453958819797,0.7025268231608957,0.7994985937286203,0.777128702265813,0.7356097133526878,0.7837433749206819,0.6948777676900624,0.7316535950931121,0.6859446354458167,0.6945826074306317,0.7517909760414109,0.7402004941626188,0.6828819141696136,0.7147220551839037,0.6874906559517844,0.68342605359656,0.7203760816083011,0.711780319087168,0.7262031786445857,0.7621019196906702,0.6354945126565619,0.7039966695020076,0.6567454553779107,0.6131215534729153,0.6751446811377408,0.7911094697599207,0.671266685036646,0.671266685036646,0.6312408517163041,0.5791521099496408,0.6267630013315962,0.7199856975148949,0.6369932464163579,0.6619666798687636,0.7329905742515609,0.6950795923928395,0.7367870627959117,0.6684315299634155,0.729285507754004,0.7575586718543179,0.7139908397048432,0.7166912962792167,0.7375510112414758,0.7521779572951715,0.827662531268128,0.8172654316964709,0.800132627040119,0.7873355511106219,0.7725274438345033,0.8019099765120588,0.8204864831266457,0.8071603655390518,0.7855694891980212,0.848713807604355,0.7277046832422073,0.3319003049184006,0.8195187793138236,0.7459398158379114,0.7986425668333821,0.6002339347562349,0.6193702572424808,0.5032030735547636,0.7373622812886407,0.7403802949771063,0.6667633914061729,0.7959197957063187,0.8361473018239602,0.7116164797697404,0.6019843102874342,0.8109549702719594,0.7680659539101611,0.8135374279664546,0.0,0.3408712574862168,0.6190752338988816,0.8313981690359102,0.7466976110621935,0.7410542748910716,0.25877721809316656,0.19506223887025442,0.18001316295379713,0.12453078517842675,0.22349405959105045,0.3335975076497723,0.28184936827490115,0.7956422105127043,0.78613948506498,0.8881191894645585
P38_Phycella_chilensis_P002_WF06,0.6157027142289675,0.4674279734904516,0.4787592325892141,0.7350980588314987,0.59358122180162,0.526984787919184,0.6561112497753198,0.49393073074247285,0.5759616440004455,0.629997992652414,0.6828102585342106,0.6050889479636742,0.5769281223118994,0.6329272135057802,0.6898609164969032,0.5752050114957015,0.6454541919088073,0.5007704207532276,0.5475204006594812,0.5485440008521278,0.48843018130388843,0.5608291817526198,0.5605292597038275,0.6183496069422383,0.6133014747047504,0.5483033340040535,0.5785913974003916,0.5501609141314342,0.5427210869346801,0.5673366186260707,0.5843698494230164,0.4770051816096409,0.514217099677163,0.5243473714850757,0.4690628271240146,0.5315434771377199,0.5229559183831731,0.7163618394684922,0.7188895961296147,0.6839388566516087,0.6839388566516087,0.5251590530567263,0.4348501009442397,0.5171810605095776,0.6062556791190228,0.6231064419736881,0.6266034513666713,0.521055200780216,0.5684239389124007,0.6079280059548379,0.5245386193552066,0.582997248783047,0.5359237616879595,0.4903330552467047,0.5668659855140008,0.6165371208994409,0.5047034825842012,0.7163748761995452,0.7429988288289665,0.6807779865210393,0.5772922030624523,0.5563114434126555,0.6916850374519306,0.521645990960497,0.604181032366524,0.5515391394882465,0.7071076644284487,0.5910132407017028,0.2495923213709348,0.5854340528225561,0.5263783825700535,0.5640112054264108,0.6134240247126398,0.6847704108756524,0.36805534828295156,0.603293021172413,0.5955413781760588,0.5403919666387578,0.686348367514913,0.7092798600537884,0.4884059438486768,0.5773836853088289,0.6963625115346047,0.5589401901409782,0.6878233138441939,0.3408712574862168,0.0,0.6487117485103661,0.6930795345018386,0.5457670427703427,0.6218553351196174,0.33136613800754855,0.34077181364543563,0.30646357162575283,0.2847641874522988,0.24814630754202296,0.3303608301385501,0.32488315059922956,0.7595092948938493,0.7635538392879373,0.7427652944001109
P39_Phycella_australis_P002_WG06,0.6519541215817264,0.6194026018218257,0.6010285713025219,0.7452281937720242,0.7558984203170169,0.6886133635769355,0.6876681722912328,0.638007610800847,0.6076689933279752,0.6683530701445076,0.5602253990353814,0.6281467505196581,0.6049726957541728,0.6707656064133813,0.13933421237293336,0.6282663238875782,0.7676919138538034,0.7416893981789782,0.7796514045750453,0.7042680395996009,0.7465484270565679,0.6987216778630383,0.7238068982642538,0.7582774087255447,0.7397979052396282,0.7263609601253658,0.725567196690289,0.69440095566647,0.7203067335420419,0.7161267601160689,0.7319139469380516,0.7413133529585425,0.7638803019279188,0.6761740475686782,0.718763495535685,0.7061059734797874,0.6636416717866077,0.1471089908896763,0.6404301409471701,0.2038097272827324,0.2038097272827324,0.6838137990575588,0.6398832499336997,0.6618045837881175,0.7402388669735273,0.6579971004343302,0.6719756201005692,0.7584437869022225,0.7025648341875972,0.7457215546147428,0.6957917686204214,0.7467985077503662,0.7679780991371128,0.7393627919458062,0.7348109718408448,0.6523977771355949,0.6499947876797085,0.677353526649953,0.6705590042521734,0.616174906863133,0.6715091011733216,0.6689333915587781,0.6079249759743022,0.6123375626534973,0.6408008134957083,0.6482471360870927,0.6343489670789277,0.6409966573924623,0.5717698361485318,0.6656713269024629,0.6766867003160004,0.6715716582297339,0.13499780721190605,0.16691584981234955,0.7077591989944096,0.7476232698148269,0.760758642893919,0.7171034012900088,0.6160296634153674,0.6469801320737609,0.7251794778079641,0.6129757327157538,0.5991909780211945,0.604670837643224,0.6004808220002227,0.6190752338988816,0.6487117485103661,0.0,0.6154335826581592,0.5734871455674845,0.6699647515729297,0.7106379336135971,0.5476316598681705,0.5083640410723909,0.5444950850846194,0.5049212455329741,0.7502283140482887,0.7405832042124025,0.18925436930597345,0.19248312999274614,0.6604535722614796
P39_Phycella_australis_P002_WH06,0.5896979400699339,0.5942944893237929,0.592140123864867,0.7962045854687945,0.7946790581481871,0.7356451627667714,0.6394551860991906,0.5896268141798928,0.6432510211166301,0.6497263638514638,0.06971110183732251,0.5838290646720344,0.5857098471740485,0.6319774425897497,0.647542279258532,0.6769814528790159,0.7144391062597473,0.7008853458679257,0.7237657963267279,0.6695583851959623,0.7013987316804795,0.6742051695610782,0.6956507816102928,0.6121113650655776,0.6995696814128873,0.7035538266416296,0.6846874239364222,0.6595241209193117,0.6970016481409229,0.6533004372134704,0.6962375592397153,0.6938193747698589,0.7076927793867703,0.6905862250715271,0.689634699154359,0.7033956095228969,0.687463843057582,0.6882567042978991,0.1881332131442505,0.7280612213332103,0.7280612213332103,0.7002126685439324,0.6517223098431364,0.6745831602813177,0.6169126653275446,0.733711315340237,0.7303486458763853,0.732428974416903,0.5874883743232723,0.7117557691545733,0.6810999422285012,0.7086122053780026,0.7403409442532444,0.7210719550972136,0.6943141924092593,0.5671573653866594,0.5962256349184694,0.6793305814342474,0.6914449609112006,0.11228296359187426,0.7015709893770601,0.7057262876059694,0.6243213342908203,0.5827986419238176,0.6627963610500711,0.6593895257231142,0.5883346733077943,0.6008615190598205,0.5758005064202639,0.6959717710838722,0.7208488311222684,0.6884670066749379,0.6665388669396659,0.7054056149673757,0.6764727837306307,0.7112919322903192,0.7189036028227104,0.7165094487144874,0.6575612376344535,0.653590164258684,0.6858046202903143,0.6774313038124125,0.5952166672052904,0.641410949445971,0.5977901249964962,0.8313981690359102,0.6930795345018386,0.6154335826581592,0.0,0.6520307758270909,0.21310525812519582,0.8103430478812974,0.77491331559802,0.7377565234365819,0.7665325968995579,0.6559491624924156,0.8128570636966813,0.8155114194743005,0.626824003031782,0.6249977004657321,0.08359099147896738
P40_Phycella_australis_P002_WB07,0.6965185901790185,0.41357195840057953,0.3852560183875848,0.7400100563266756,0.23793931304562854,0.18149026542059657,0.727393159748552,0.4088168027342165,0.6097358995378608,0.7054751613775233,0.6007635890310988,0.16550987043866047,0.13561596464354408,0.7092693115555879,0.6260061725693497,0.0929610362063927,0.8071232309480494,0.6852394731560156,0.7225689068481196,0.760420732276321,0.6954372024357018,0.7531722721087781,0.7753053869498232,0.8080872756394797,0.7918773063073463,0.7871677616693844,0.7699704033601509,0.7362919707407333,0.7658793263608878,0.7586724117928318,0.782159400123122,0.6977888153378673,0.7147706509119449,0.7327081963518022,0.6673684998567662,0.7553800598500855,0.7225730179716771,0.6163399996717143,0.6145023202555161,0.6875403699943314,0.6875403699943314,0.7244714279587825,0.6842815787487462,0.7092751718980075,0.7792078996500997,0.7956322425592376,0.8087561055658946,0.6980339638589628,0.752846292485843,0.7952858538993485,0.7433301886150756,0.797178876622118,0.7061693695508272,0.6811439681998772,0.7825058211676539,0.6885301166941833,0.41978932062196966,0.6949990416706404,0.6758043607380552,0.6132422275786167,0.1606594291926972,0.1339947700958114,0.6272772067649032,0.1052934909604888,0.12699504932336347,0.1407067116023683,0.6629051820333316,0.6720317347741717,0.5999601338260896,0.13211165169922934,0.17808811151927478,0.1621203431968499,0.6241480860678507,0.6501986485962925,0.7596805511459632,0.789967437066091,0.8110464576577314,0.7754568056143845,0.5835278801136251,0.6155206694926196,0.6769387629580362,0.7526946718603744,0.6238092823463726,0.10301980808084049,0.6245647569155253,0.7466976110621935,0.5457670427703427,0.5734871455674845,0.6520307758270909,0.0,0.649755029568789,0.7174149999056771,0.6790530531161538,0.6614380761130652,0.6742417737930732,0.6395136557581338,0.7830230327411878,0.7741972738930187,0.7033138911722825,0.7077149216158226,0.6905875120510601
