,P1_Phycella_cyrtanthoides_P001_WA1,P1_Phycella_cyrtanthoides_P001_WB1,P1_Phycella_cyrtanthoides_P001_WC1,P2_Phycella_cyrtanthoides_P001_WD1,P2_Phycella_cyrtanthoides_P001_WE1,P2_Phycella_cyrtanthoides_P001_WF1,P3_Phycella_cyrtanthoides_P001_WG1,P3_Phycella_cyrtanthoides_P001_WH1,P3_Phycella_cyrtanthoides_P001_WA2,P4_Phycella_cyrtanthoides_P001_WB2,P4_Phycella_cyrtanthoides_P001_WC2,P4_Phycella_cyrtanthoides_P001_WD2,P5_Phycella_cyrtanthoides_P001_WG2,P5_Phycella_cyrtanthoides_P001_WH2,P6_Phycella_scarlatina_P001_WA3,P6_Phycella_scarlatina_P001_WB3,P6_Phycella_scarlatina_P001_WC3,P7_Phycella_cyrtanthoides_P001_WF3,P7_Phycella_cyrtanthoides_P001_WG3,P7_Phycella_cyrtanthoides_P001_WH3,P8_Phycella_amoena_P001_WA4,P8_Phycella_amoena_P001_WB4,P8_Phycella_amoena_P001_WC4,P9_Phycella_amoena_P001_WD4,P9_Phycella_amoena_P001_WE4,P9_Phycella_amoena_P001_WF4,P10_Phycella_amoena_P001_WG4,P10_Phycella_amoena_P001_WH4,P10_Phycella_amoena_P001_WA5,P11_Phycella_ornata_P001_WB5,P11_Phycella_ornata_P001_WC5,P11_Phycella_ornata_P001_WD5,P12_Phycella_ornata_P001_WE5,P12_Phycella_ornata_P001_WF5,P12_Phycella_ornata_P001_WG5,P13_Phycella_lutea_P001_WH5,P13_Phycella_lutea_P001_WA6,P14_Phycella_ornata_P001_WB6,P14_Phycella_ornata_P001_WC6,P14_Phycella_ornata_P001_WD6,P14_Phycella_ornata_P001_WE6,P15_Phycella_angustifolia_P001_WF6,P15_Phycella_angustifolia_P001_WG6,P15_Phycella_angustifolia_P001_WH6,P15_Phycella_angustifolia_P001_WA7,P17_Phycella_arzae_P001_WE7,P17_Phycella_arzae_P001_WF7,P17_Phycella_arzae_P001_WG7,P18_Phycella_davidii_P001_WH7,P18_Phycella_davidii_P001_WA8,P18_Phycella_davidii_P001_WB8,P18_Phycella_davidii_P001_WC8,P19_Phycella_arzae_P001_WE8,P19_Phycella_arzae_P001_WF8,P19_Phycella_arzae_P001_WG8,P20_Phycella_quilapilun_P001_WH8,P20_Phycella_quilapilun_P001_WA9,P20_Phycella_quilapilun_P001_WB9,P20_Phycella_quilapilun_P001_WC9,P21_Phycella_cyrtanthoides_P002_WA01,P21_Phycella_cyrtanthoides_P002_WB01,P22_Phycella_cyrtanthoides_P002_WD01,P23_Phycella_cyrtanthoides_P002_WF01,P23_Phycella_cyrtanthoides_P002_WG01,P24_Phycella_cyrtanthoides_P002_WH01,P24_Phycella_cyrtanthoides_P002_WA02,P25_Phycella_cyrtanthoides_P002_WC02,P25_Phycella_cyrtanthoides_P002_WD02,P26_Phycella_cyrtanthoides_P002_WE02,P26_Phycella_cyrtanthoides_P002_WF02,P27_Phycella_cyrtanthoides_P002_WH02,P27_Phycella_cyrtanthoides_P002_WA03,P28_Phycella_chilensis_P002_WC03,P30_Phycella_cyrtanthoides_P002_WG03,P30_Phycella_cyrtanthoides_P002_WH03,P30_Phycella_cyrtanthoides_P002_WA04,P31_Phycella_angustifolia_P002_WB04,P31_Phycella_angustifolia_P002_WC04,P32_Phycella_arzae_P002_WE04,P33_Phycella_ornata_P002_WG04,P33_Phycella_ornata_P002_WH04,P33_Phycella_ornata_P002_WA05,P34_Phycella_scarlatina_P002_WB05,P34_Phycella_scarlatina_P002_WC05,P35_Phycella_lutea_P002_WE05,P35_Phycella_lutea_P002_WF05,P36_Phycella_australis_P002_WH05,P36_Phycella_australis_P002_WA06,P36_Phycella_australis_P002_WB06,P38_Phycella_chilensis_P002_WE06,P38_Phycella_chilensis_P002_WF06,P39_Phycella_australis_P002_WG06,P39_Phycella_australis_P002_WH06,P40_Phycella_australis_P002_WB07,P40_Phycella_australis_P002_WC07,P41_Phycella_chilensis_P002_WE07,P41_Phycella_chilensis_P002_WF07,P41_Phycella_chilensis_P002_WG07,P43_Phycella_chilensis_P002_WB08,P43_Phycella_chilensis_P002_WC08,P43_Phycella_chilensis_P002_WD08,P45_Phycella_fulgens_P002_WG08,P45_Phycella_fulgens_P002_WH08,P46_Phycella_maulensis_P002_WB09,P46_Phycella_maulensis_P002_WC09,P46_Phycella_maulensis_P002_WD09
P35_Phycella_lutea_P002_WE05,0.6733420374598238,0.5969436351867076,0.5942879490551267,0.9414615902239588,0.8531145496496259,0.7834620355837447,0.7041103761071551,0.6296064061198026,0.787794017373644,0.7651333376371163,0.700694473634084,0.5766346340999544,0.6435092980336131,0.7503385656790482,0.784148736657121,0.71515166273484,0.7688063134544685,0.6166621259524037,0.7054366600509224,0.7279401947029118,0.42943143256299565,0.3292801100627118,0.3403932331926589,0.4147315138583688,0.3334066606504038,0.40200308575323834,0.42557322996577984,0.39504625162111445,0.4026288883847867,0.45003487438656964,0.38889842679122016,0.4022259677168194,0.4509508103867018,0.4113267862464496,0.397358839049491,0.30716185502083737,0.2581080153778024,0.4737307208944143,0.32824855861076174,0.46402680458874335,0.48362422074254774,0.8390786144442699,0.8319251006387585,0.8726144602026619,0.8726144602026619,0.38769623142729165,0.4268428069878736,0.37896955018708245,0.43745555881647136,0.4312732111871525,0.4436327322193698,0.35565684869359215,0.33192381999434634,0.32670519904513545,0.37167907976424863,0.4356585488153699,0.363949919105138,0.349671396226524,0.45163958775503976,0.6784049538235425,0.599678073538125,0.8285875923703946,0.8282374971695501,0.7796349585233041,0.7630453963327158,0.7703323214100348,0.7399898717085163,0.6341833786115912,0.7076789820200504,0.7303881877849855,0.7257302475133561,0.7338755053355895,0.5261347753179486,0.7465043215490345,0.7696362229853382,0.7564703280969187,0.7631929579588347,0.8457779894441406,0.4524963760766043,0.39919997698790033,0.43760268652230766,0.46211255757249914,0.7683268318374863,0.7822650004124099,0.0,0.13701812111581346,0.7467425971947497,0.6900044425195886,0.7427716090951763,0.745083868302775,0.5389370003929965,0.7251794778079641,0.6858046202903143,0.6769387629580362,0.8597707524204927,0.683372269589678,0.6381992942871952,0.6189833349492044,0.6630712780401078,0.5775816071138835,0.52255983570877,0.7107591386728207,0.693887270373415,0.5929353068821753,0.6310331940233352,0.6117217847867775
P35_Phycella_lutea_P002_WF05,0.6818362536995022,0.6797319121900942,0.6666124915528732,0.9401678965319038,0.9436300965792418,0.8738917856694158,0.7169762626115964,0.707986635979685,0.781089435376515,0.777198811777197,0.6882391142014096,0.6720445664198509,0.7429799019667751,0.7626273584810429,0.6613048209855968,0.7964529056902486,0.7455155877437589,0.642790112749269,0.7192126425666592,0.7509074273366166,0.41810800521823915,0.39595470642489883,0.4265321935468634,0.4310293539375471,0.41570800944796066,0.4158723596153816,0.43375310987105614,0.4218268315611127,0.43244948033348884,0.4649501970339443,0.3810943740620636,0.3818269969784777,0.4417401829032054,0.4099985505154213,0.41380338326401656,0.4079320829732335,0.36861890581950774,0.484174030038936,0.4135935522681982,0.4601815094336722,0.4953367583036275,0.7227105002728453,0.8179845762853036,0.7489291539422677,0.7489291539422677,0.3698894907253629,0.4169250338806837,0.36265099371583626,0.40803374718216034,0.32727388316907097,0.33560246373596603,0.4213550703850446,0.3413548006613256,0.3322785914728052,0.3648077052437491,0.446500267769726,0.41834276351931193,0.4135775062606061,0.45397488926748125,0.6832792612509787,0.6759040889080905,0.8327876465622055,0.8332065805110558,0.7707667080468655,0.860366808607017,0.85662081462756,0.7258388826625257,0.7161338530997802,0.7980310833515389,0.824937600553814,0.7219359613802521,0.7398045537839133,0.5187993685101191,0.8281580903327309,0.862212581715671,0.8511452111592581,0.6560122181713743,0.7320174585527413,0.44928845591809863,0.3952902045881168,0.4528770806152203,0.4698667956437414,0.735710209601247,0.750154785965782,0.13701812111581346,0.0,0.7412132124915101,0.7858407791149481,0.7403090497611322,0.6519995644117271,0.6109159075434154,0.6129757327157538,0.6774313038124125,0.7526946718603744,0.8437503658314376,0.6637911141316908,0.535322442784203,0.5299472682938309,0.5628374629659227,0.46455745977031376,0.4371492312077647,0.7179529867647624,0.6906584406148522,0.48679403763739276,0.5134780747632236,0.6184745882569122
P36_Phycella_australis_P002_WH05,0.6057171902228443,0.6100350083488808,0.6005570767140894,0.7268818362396974,0.7420886703129582,0.6904494339443129,0.6391580628557637,0.588991702832119,0.588247857883078,0.5916423071729117,0.5772429286908844,0.5989743697932005,0.5523254585960546,0.5922897425677963,0.6397626467252236,0.6356435437050769,0.09609809922966234,0.5993608389315191,0.643242031527994,0.652659093835163,0.7725443187729917,0.7621775087152038,0.7874209025312213,0.6195399620119814,0.7656728303007836,0.6222120870999579,0.6483835821967303,0.7680304951630235,0.7452979489842135,0.6522358596734146,0.646176566063773,0.7185952482540874,0.7514932897148185,0.621638742555918,0.7509807349231059,0.7372062754353788,0.7605772704295812,0.7084798885213626,0.7427274027798285,0.746151655710452,0.7001896965206172,0.6420987520546315,0.6394551860991906,0.7126804081451347,0.7126804081451347,0.7378725556920009,0.6868002811489964,0.6135938674911541,0.773285784489286,0.7912903564226066,0.7964994425788834,0.7952299868998582,0.7249342583873766,0.663617815019748,0.627778725831619,0.7616272929802734,0.7954946904037485,0.7766651715789183,0.7486426685816405,0.3632617198004284,0.6262303168342132,0.6073981275068464,0.6156591297849143,0.5776190979400545,0.6309980911444565,0.6582892760629823,0.6127462128303445,0.6029376337423604,0.6208193248741775,0.6050748731920153,0.5850995493994392,0.5552330281726517,0.6087175120135356,0.652639008433611,0.6740202710449108,0.6262424607869888,0.6583957736460073,0.6644267077276536,0.7296044608988708,0.7678636617150019,0.770268016323691,0.7529459486754995,0.6631538042330319,0.664827124485515,0.7467425971947497,0.7412132124915101,0.0,0.5684631645179854,0.5438101238053593,0.8109549702719594,0.6963625115346047,0.5991909780211945,0.5952166672052904,0.6238092823463726,0.6879457035575515,0.7973100808840714,0.7605351438468771,0.7077580183867774,0.7530974187710386,0.6900687986586684,0.6908559790363692,0.7769522693739834,0.7932553913174056,0.6814213265846436,0.6909879840760748,0.6416691585354355
P36_Phycella_australis_P002_WA06,0.6596309470921976,0.37777008287900193,0.39042533759527553,0.6788954474223049,0.20419567966358734,0.16232824172956717,0.6815358723141981,0.37744331447046603,0.5452003474951171,0.6270066373440086,0.6034954881013989,0.15171584311779698,0.08040448890258547,0.63731226641117,0.6484430700625938,0.11619812896702562,0.08750750047131554,0.5579886656231817,0.6164511601969596,0.6482115591236538,0.8255313192559658,0.712229033604618,0.7396586277705565,0.7673180386015096,0.7146478969178369,0.767539309330081,0.7975449074544413,0.8222891484306659,0.7966323944200876,0.7904185814513265,0.7965457653824888,0.7671585642938966,0.7975747886725381,0.7748550924951473,0.8011756602905749,0.6948357097738641,0.7189892316764895,0.7501618946240074,0.6925108787876982,0.7900625844080404,0.7359153797915745,0.6140574951679021,0.6005473193381633,0.6692612122606296,0.6692612122606296,0.7700192334646632,0.7188164666363233,0.7480547704314287,0.8156598696590025,0.8331432678221609,0.8413235952673772,0.7326908945810684,0.7738515384831166,0.8162634438070828,0.7745090686775666,0.8158579535593047,0.7431422442466173,0.7226979589340167,0.8005387265651355,0.6594045290997763,0.41366565232169683,0.6155180153765002,0.590818927581395,0.570087449514712,0.09410831778735458,0.11954374728188699,0.5804235528509811,0.12005560467440998,0.07603797169331904,0.07898875203804463,0.61194330725219,0.6129711545359963,0.6129440114491194,0.1425812502363873,0.13636673579336475,0.10560111821711239,0.6228322002592264,0.6232184887209228,0.7782980583721565,0.8184613066700762,0.8252759776999361,0.788702181464582,0.6654969026542135,0.6702797837344406,0.6900044425195886,0.7858407791149481,0.5684631645179854,0.0,0.5701792551465835,0.7680659539101611,0.5589401901409782,0.604670837643224,0.641410949445971,0.10301980808084049,0.6718676905285614,0.7567307315349161,0.7448813733445717,0.6814598544567909,0.7258793358997009,0.6695583851959623,0.682864925722158,0.7715658712333342,0.7625418879468524,0.7264663142743298,0.7296057962425139,0.6864319307767768
P36_Phycella_australis_P002_WB06,0.6046268904272152,0.5953775334581927,0.6020101139896696,0.224613707894947,0.738618965675651,0.6859365838156787,0.63814084424536,0.578444229230374,0.32257698013387254,0.6021776889118058,0.5645263647625494,0.5981344023855995,0.5639776003553791,0.352489882016809,0.62791925318913,0.6205652890067483,0.08617362912922615,0.5701495407621805,0.1315511553417518,0.6500356637637701,0.673812573940368,0.7625864948932262,0.7858377757317023,0.7167429813391286,0.764040595038441,0.7225705383978854,0.7529217050420824,0.7701338927163959,0.6450803671599581,0.7509563014402867,0.7471833257161544,0.6190576173373374,0.6549441208187846,0.7204319513109622,0.6549200672173707,0.7448012295460746,0.7630948524479593,0.6163323622240491,0.745278199521682,0.7518526747989922,0.6100548920590068,0.6314928757929755,0.6257435970080516,0.6947397502207628,0.6947397502207628,0.6409843091383464,0.5927934905899532,0.7172092933417423,0.7757095783500478,0.7906813377620436,0.792742642645115,0.7918562966037879,0.7272261747849786,0.7665556026047406,0.7311326214984264,0.6647377830440508,0.7972430419167819,0.7780425663867718,0.6519865516017778,0.6171996516580387,0.6176044424794875,0.6147141972944745,0.11305851100126116,0.5714057916662334,0.6292782322363708,0.6529801016152335,0.08168019377495826,0.5901894916116043,0.6006637362693399,0.6037830402200883,0.06235150499786546,0.30703546752123756,0.6094202828219771,0.6462586886913366,0.6684517493428238,0.6262910249206517,0.6377518865087556,0.6534503643272627,0.6129406016133507,0.7678293209535461,0.774220978272113,0.7508157627230616,0.6560262120901363,0.6543170691585175,0.7427716090951763,0.7403090497611322,0.5438101238053593,0.5701792551465835,0.0,0.8135374279664546,0.6878233138441939,0.6004808220002227,0.5977901249964962,0.6245647569155253,0.6883530949046794,0.7914673439223072,0.7626331956174215,0.7052936345769089,0.7534726740160633,0.6674967575407185,0.6856788378213903,0.7907458824767624,0.7955569391279282,0.6702261181029987,0.6811337990136593,0.6328688402115037
P38_Phycella_chilensis_P002_WE06,0.7727835975351529,0.7289140116869028,0.7334779158020752,0.7746120284122932,0.7890908243152501,0.7542215227738112,0.7968096566111793,0.7667894726200388,0.6828346907543643,0.7574606530044777,0.760735125700248,0.8600433576897032,0.8042518693693055,0.7704314917227899,0.7025268231608957,0.7994985937286203,0.805634348239971,0.6675941115097203,0.5967873297175728,0.6550405660152847,0.8104620355991463,0.7689576864174592,0.8170925532631392,0.7282732119170285,0.765001702326894,0.7193415170668149,0.7279198258850229,0.7851412749632847,0.7735477573711742,0.7162793040367792,0.7480703219979745,0.7208239892851178,0.7167753793410531,0.7537276483231914,0.7451210981133314,0.7597702461627756,0.7954916465541474,0.6688643992014173,0.7373451809797464,0.6900830858914555,0.6464793653004246,0.6751446811377408,0.7911094697599207,0.671266685036646,0.671266685036646,0.6646482260344606,0.6128375661660449,0.6605651483942915,0.7533920274069641,0.6870528797649242,0.7120861282689159,0.7664979242343375,0.7284323265144537,0.7701344348610583,0.7021848753357058,0.7626795449911499,0.7908953555844987,0.7473982264470728,0.7500430242241222,0.7628762825787001,0.7774849397668655,0.827662531268128,0.8172654316964709,0.800132627040119,0.7873355511106219,0.7725274438345033,0.8019099765120588,0.8204864831266457,0.8071603655390518,0.7855694891980212,0.848713807604355,0.7530329472760604,0.3069003049184006,0.8195187793138236,0.7459398158379114,0.7986425668333821,0.6002339347562349,0.6193702572424808,0.5782192868115323,0.7707096348906517,0.7737310334766991,0.7001635959284123,0.7959197957063187,0.8361473018239602,0.745083868302775,0.6519995644117271,0.8109549702719594,0.7680659539101611,0.8135374279664546,0.0,0.3159919491693755,0.6190752338988816,0.8313981690359102,0.7466976110621935,0.7410542748910716,0.23382304790543704,0.19506223887025442,0.1800557383814055,0.12454309484930924,0.22374770908227168,0.15078743266927636,0.30984313944170927,0.258753468484925,0.7956422105127043,0.78613948506498,0.8881191894645585
P38_Phycella_chilensis_P002_WF06,0.6408170723002974,0.5177098168565375,0.5291141318681587,0.7350980588314987,0.59358122180162,0.526984787919184,0.6811779913227602,0.5442688596242694,0.6016090123131644,0.6550511318370484,0.6828102585342106,0.6050889479636742,0.5769281223118994,0.6586854496511068,0.6898609164969032,0.5752050114957015,0.7126587829277582,0.6810152725608556,0.5696618248411508,0.602310232655178,0.6788629572509832,0.5509556884259836,0.5975380453194736,0.5822779285675724,0.5384533538082787,0.5945442695333665,0.5939802506594273,0.6517022016452836,0.6466592724759682,0.581642841196035,0.6119502621561344,0.5835984033218964,0.5760859978505233,0.6007731508123604,0.6177732557918736,0.5278009668034712,0.5645291891840823,0.5577695187393723,0.5190913135487845,0.5650091891206749,0.5565229077688237,0.7163618394684922,0.7188895961296147,0.6839388566516087,0.6839388566516087,0.5589345086630694,0.46981468740531157,0.5519005277823446,0.6395940180614623,0.6564587531239319,0.6599602528180328,0.5710998907999157,0.6019856210228127,0.6412862306062206,0.5592333003091059,0.6165147017412584,0.5859693942035117,0.5403383353716396,0.6002222958145741,0.6416815328700786,0.5548344179679653,0.7163748761995452,0.7429988288289665,0.6807779865210393,0.5772922030624523,0.5563114434126555,0.6916850374519306,0.521645990960497,0.604181032366524,0.5515391394882465,0.7071076644284487,0.6161676125116872,0.22459232137093477,0.5854340528225561,0.5263783825700535,0.5640112054264108,0.6134240247126398,0.6847704108756524,0.44328230301140936,0.6367526918606097,0.6290510210167308,0.5739866199127622,0.686348367514913,0.7092798600537884,0.5389370003929965,0.6109159075434154,0.6963625115346047,0.5589401901409782,0.6878233138441939,0.3159919491693755,0.0,0.6487117485103661,0.6930795345018386,0.5457670427703427,0.6218553351196174,0.3064032775989601,0.3158925609212745,0.2814973605789599,0.25995598126379815,0.22319609219122477,0.278389142260961,0.3059646036865755,0.3006562773994854,0.7595092948938493,0.7635538392879373,0.7427652944001109
P39_Phycella_australis_P002_WG06,0.6519541215817264,0.6194026018218257,0.6010285713025219,0.7452281937720242,0.7558984203170169,0.6886133635769355,0.6876681722912328,0.638007610800847,0.6076689933279752,0.6683530701445076,0.5602253990353814,0.6281467505196581,0.6049726957541728,0.6707656064133813,0.13933421237293336,0.6282663238875782,0.10629334149116508,0.5818489353169105,0.6403204962607276,0.6696397363463508,0.7676919138538034,0.7416893981789782,0.7796514045750453,0.7042680395996009,0.7465484270565679,0.6987216778630383,0.7238068982642538,0.7582774087255447,0.7397979052396282,0.7263609601253658,0.725567196690289,0.69440095566647,0.7203067335420419,0.7161267601160689,0.7319139469380516,0.7413133529585425,0.7638803019279188,0.6761740475686782,0.718763495535685,0.7061059734797874,0.6636416717866077,0.1471089908896763,0.6404301409471701,0.2038097272827324,0.2038097272827324,0.6838137990575588,0.6398832499336997,0.6618045837881175,0.7402388669735273,0.6579971004343302,0.6719756201005692,0.7584437869022225,0.7025648341875972,0.7457215546147428,0.6957917686204214,0.7467985077503662,0.7679780991371128,0.7393627919458062,0.7348109718408448,0.6523977771355949,0.6499947876797085,0.677353526649953,0.6705590042521734,0.616174906863133,0.6715091011733216,0.6689333915587781,0.6079249759743022,0.6123375626534973,0.6408008134957083,0.6482471360870927,0.6343489670789277,0.6409966573924623,0.5717698361485318,0.6656713269024629,0.6766867003160004,0.6715716582297339,0.13499780721190605,0.16691584981234955,0.7077591989944096,0.7476232698148269,0.760758642893919,0.7171034012900088,0.6160296634153674,0.6469801320737609,0.7251794778079641,0.6129757327157538,0.5991909780211945,0.604670837643224,0.6004808220002227,0.6190752338988816,0.6487117485103661,0.0,0.6154335826581592,0.5734871455674845,0.6699647515729297,0.7106379336135971,0.5476316598681705,0.5083640410723909,0.5444950850846194,0.5049212455329741,0.4889413086324482,0.7502283140482887,0.7405832042124025,0.18925436930597345,0.19248312999274614,0.6604535722614796
P39_Phycella_australis_P002_WH06,0.5896979400699339,0.5942944893237929,0.592140123864867,0.7962045854687945,0.7946790581481871,0.7356451627667714,0.6394551860991906,0.5896268141798928,0.6432510211166301,0.6497263638514638,0.06971110183732251,0.5838290646720344,0.5857098471740485,0.6319774425897497,0.647542279258532,0.6769814528790159,0.15073903146745368,0.10936422734554115,0.6358147700877843,0.15890789796549157,0.7144391062597473,0.7008853458679257,0.7237657963267279,0.6695583851959623,0.7013987316804795,0.6742051695610782,0.6956507816102928,0.6121113650655776,0.6995696814128873,0.7035538266416296,0.6846874239364222,0.6595241209193117,0.6970016481409229,0.6533004372134704,0.6962375592397153,0.6938193747698589,0.7076927793867703,0.6905862250715271,0.689634699154359,0.7033956095228969,0.687463843057582,0.6882567042978991,0.1881332131442505,0.7280612213332103,0.7280612213332103,0.7002126685439324,0.6517223098431364,0.6745831602813177,0.6169126653275446,0.733711315340237,0.7303486458763853,0.732428974416903,0.5874883743232723,0.7117557691545733,0.6810999422285012,0.7086122053780026,0.7403409442532444,0.7210719550972136,0.6943141924092593,0.5671573653866594,0.5962256349184694,0.6793305814342474,0.6914449609112006,0.11228296359187426,0.7015709893770601,0.7057262876059694,0.6243213342908203,0.5827986419238176,0.6627963610500711,0.6593895257231142,0.5883346733077943,0.6008615190598205,0.5758005064202639,0.6959717710838722,0.7208488311222684,0.6884670066749379,0.6665388669396659,0.7054056149673757,0.6764727837306307,0.7112919322903192,0.7189036028227104,0.7165094487144874,0.6575612376344535,0.653590164258684,0.6858046202903143,0.6774313038124125,0.5952166672052904,0.641410949445971,0.5977901249964962,0.8313981690359102,0.6930795345018386,0.6154335826581592,0.0,0.6520307758270909,0.21310525812519582,0.8103430478812974,0.77491331559802,0.7377565234365819,0.7665325968995579,0.6559491624924156,0.6978213794723229,0.8128570636966813,0.8155114194743005,0.626824003031782,0.6249977004657321,0.08359099147896738
P40_Phycella_australis_P002_WB07,0.6965185901790185,0.41357195840057953,0.3852560183875848,0.7400100563266756,0.23793931304562854,0.18149026542059657,0.727393159748552,0.4088168027342165,0.6097358995378608,0.7054751613775233,0.6007635890310988,0.16550987043866047,0.13561596464354408,0.7092693115555879,0.6260061725693497,0.0929610362063927,0.08193429838754741,0.6114327069938789,0.6669984882445823,0.7045077551605284,0.8071232309480494,0.6852394731560156,0.7225689068481196,0.760420732276321,0.6954372024357018,0.7531722721087781,0.7753053869498232,0.8080872756394797,0.7918773063073463,0.7871677616693844,0.7699704033601509,0.7362919707407333,0.7658793263608878,0.7586724117928318,0.782159400123122,0.6977888153378673,0.7147706509119449,0.7327081963518022,0.6673684998567662,0.7553800598500855,0.7225730179716771,0.6163399996717143,0.6145023202555161,0.6875403699943314,0.6875403699943314,0.7244714279587825,0.6842815787487462,0.7092751718980075,0.7792078996500997,0.7956322425592376,0.8087561055658946,0.6980339638589628,0.752846292485843,0.7952858538993485,0.7433301886150756,0.797178876622118,0.7061693695508272,0.6811439681998772,0.7825058211676539,0.6885301166941833,0.41978932062196966,0.6949990416706404,0.6758043607380552,0.6132422275786167,0.1606594291926972,0.1339947700958114,0.6272772067649032,0.1052934909604888,0.12699504932336347,0.1407067116023683,0.6629051820333316,0.6720317347741717,0.5999601338260896,0.13211165169922934,0.17808811151927478,0.1621203431968499,0.6241480860678507,0.6501986485962925,0.7596805511459632,0.789967437066091,0.8110464576577314,0.7754568056143845,0.5835278801136251,0.6155206694926196,0.6769387629580362,0.7526946718603744,0.6238092823463726,0.10301980808084049,0.6245647569155253,0.7466976110621935,0.5457670427703427,0.5734871455674845,0.6520307758270909,0.0,0.649755029568789,0.7174149999056771,0.6790530531161538,0.6614380761130652,0.6742417737930732,0.6395136557581338,0.6562324077342984,0.7830230327411878,0.7741972738930187,0.7033138911722825,0.7077149216158226,0.6905875120510601
P40_Phycella_australis_P002_WC07,0.7680590912929057,0.7451906827670214,0.7467674478944999,0.6800046466598619,0.6289814362338508,0.5719192012136332,0.8030705395157915,0.7502650699885631,0.6807949458518633,0.7609535188185803,0.1969627357720165,0.7475056149292453,0.7011446414376662,0.7654433045015143,0.6442215748160327,0.649030972241195,0.19787902705048788,0.18544950301691196,0.5654266839816383,0.1085057931913537,0.8951921037071218,0.8608132045559109,0.9051258843622638,0.819110699989311,0.8548918096667113,0.8292354511450475,0.8367806184364519,0.7866278665593511,0.877706611413766,0.8285269359313194,0.8470745757156253,0.8150835544418248,0.8186155034620034,0.8283168848010043,0.8565520286659544,0.8391654084797362,0.8803332171435241,0.7993910841661143,0.8387775562952879,0.809214739915258,0.7963184247350961,0.6482384494769646,0.16313501095943014,0.5822785914728051,0.5822785914728051,0.8001019788489768,0.7202092927174608,0.7838410497919386,0.7671018015378449,0.8875340139931189,0.8864527291505916,0.886190826811947,0.7355402035487695,0.8723016500406495,0.7965821567953905,0.8539369188820769,0.8906742256416511,0.8570854601873166,0.8336249884036416,0.7679151646039584,0.7735156791135667,0.692267971486707,0.7329691859078269,0.16044401775691508,0.6576293301619995,0.6040043734640661,0.6908916390300535,0.643111833275959,0.6988142285214112,0.6363312070498661,0.7092212505560196,0.7274824018951336,0.6347932477434564,0.6317565596858388,0.5873398620994252,0.6309512726686421,0.5835726500653666,0.6017543171510664,0.8107002806463581,0.8712666807476275,0.8686478335492946,0.8216562764063278,0.6643054593943971,0.6713302408668983,0.8597707524204927,0.8437503658314376,0.6879457035575515,0.6718676905285614,0.6883530949046794,0.7410542748910716,0.6218553351196174,0.6699647515729297,0.21310525812519582,0.649755029568789,0.0,0.7468916638733192,0.7550583444475906,0.73020884494264,0.7008853458679257,0.6636244336061606,0.7349451634241635,0.7607527637943456,0.7602113183884244,0.7618615686421518,0.7689260502819351,0.2518405006515629
P41_Phycella_chilensis_P002_WE07,0.7413539555424413,0.6932187961476972,0.6905190689527678,0.8135863181178434,0.8255597618904407,0.7726961462280413,0.7671804685189776,0.7357376993930755,0.6700183250782178,0.750287605674,0.6870709053125758,0.820213714369072,0.7998924657140299,0.7614879565378184,0.792417786289676,0.7701375246893809,0.7624521840222964,0.6072267018149587,0.6303618007504945,0.6897639992284661,0.7469153078794725,0.7024057510608304,0.7531255285801945,0.6694167817188328,0.7020407112782623,0.6576948447986508,0.6640415277201034,0.718402160866442,0.712460264633604,0.6617715973954529,0.6788631347186439,0.6515395990790254,0.6500329230131845,0.694486278747033,0.6802223478230713,0.717259473789412,0.7346717104136963,0.6025784214957758,0.6675138549132815,0.6222809449017275,0.5855509593088404,0.7859673215907206,0.7752421227300099,0.7925645402782681,0.7925645402782681,0.5837882230810199,0.5635698789176018,0.5947202758441533,0.6846662211649284,0.688994071797639,0.7229663092815124,0.6948221380360314,0.6538724293251639,0.7044637277451062,0.6350706186046446,0.6981815418851693,0.715806634903984,0.6676549325479135,0.6891407645658555,0.7359692116857959,0.7314192623854285,0.8386281944438243,0.8164284012601057,0.786443177631192,0.8005256680561954,0.778057121845696,0.7661181541173876,0.786764110482411,0.7937881180724609,0.7941010359891174,0.8230686728014454,0.7287534538855309,0.15213601158558016,0.7955569391279282,0.766957881517246,0.8086440723060722,0.7300089819228102,0.7594206697122926,0.5316939084742471,0.6954146885713325,0.7095956853358043,0.634088462878297,0.6255344487807559,0.6744934751007652,0.683372269589678,0.6637911141316908,0.7973100808840714,0.7567307315349161,0.7914673439223072,0.23382304790543704,0.3064032775989601,0.7106379336135971,0.8103430478812974,0.7174149999056771,0.7468916638733192,0.0,0.20637984090178374,0.2192098614188147,0.17592175497510487,0.2231836479152172,0.20510638217583832,0.33415719239003877,0.26850634398024587,0.8619924328542329,0.8608471930357975,0.8462476221403115
